 , , , , , , , , , ,garden_tree_16, , , , , , , , , ,factory_industrial_part_left_02,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right, ,house_bench, ,military_crate,factory_industrial_part_left_02, , ,factory_industrial_part_left_02,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_valve,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_middle,factory_industrial_pipe_right, ,house_bench, ,military_crate,factory_industrial_part_left_02, , , , , , ,garden_stone, , , , , , , ,garden_grass_2, , , , , , , , , ,garden_dirty_3,garden_stone, , , , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_tree_16, ,garden_stone, , ,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1, ,misc_sign,misc_sign,factory_industrial_part_left_02,factory_industrial_part_left_02, , ,factory_industrial_part_left_02,factory_industrial_part_left_02,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1, ,misc_sign,misc_sign,factory_industrial_part_left_02,factory_industrial_part_left_02, , , , , , ,garden_stone, , , , , , , , , , , , , , , ,garden_dirty_4, , , ,garden_stone_powder, , , , , , , , , ,garden_stone_iron, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_dirty_1,garden_tree_16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_6, , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , ,garden_dirty_1, , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_iron, , , ,garden_grass_3, , , , ,garden_dirty_4, , , ,garden_dirty_1, , , , , , , , , , , , , , , , ,garden_tall_grass,garden_tree_1,bg_grass, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , ,garden_tree_16, , ,garden_stone,garden_dirty_1,garden_dirty_2, ,garden_tree_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3, , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , ,garden_tree_1, ,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , ,garden_tree_1, , , , , , , , , ,@@,@@,@@,@@,window_02_close,@@,@@,@@,@@,@@,window_02_close,@@,@@,@@,@@,@@,window_02_close,@@,@@,@@,@@,@@,@@,window_02_close,@@,window_02_close,@@,@@,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_3,garden_tree_1,garden_dirty_1,garden_stone, , , , , , , , , , , , , , ,garden_tree_16, , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_6, , , , ,window_02_close,house_bench, , , ,crate,medical_cupboard_01,house_fridge,house_fridge,@@,house_bench,store_sale_02,crate,crate,@@,house_bath, ,@@,house_shink,house_stove,@@,house_library,house_small_library, ,door_02_close, ,@@,house_toilet,@@, , , , , , , , ,garden_grass_2, , , , , , ,garden_stone_powder, , , , , , , , ,garden_tree_6, , , , , , , , , , ,garden_tall_grass, , , , ,garden_dirty_1,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , , ,@@,house_table,house_table,house_table, , , , , ,door_02_close, , , ,crate,@@,house_toilet, ,@@, ,house_fridge,@@, , , ,@@, ,@@, ,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone, , ,garden_grass_3,garden_tall_grass,garden_grass_2, , , , , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_6, , , , ,@@,store_sale_02, , , , , , , ,@@,door_02_close,@@,@@,@@,@@,house_shink, ,@@,door_02_open,@@,@@,house_bed,house_computer,house_wardrobe,@@, ,@@,door_02_close,@@, , , , , , , , , , , , , , , , , , , , ,garden_tree_6,garden_dirty_1, , , , ,garden_stone_powder, , , , , , , , , , , ,garden_stone,garden_dirty_1,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,@@,store_sale_01, ,house_wardrobe,house_wardrobe,house_wardrobe, ,house_library,house_library,@@, , ,misc_oil_pump_02,misc_oil_pump_01, ,@@,door_02_close,@@, ,house_cupboard_01,@@,@@,@@,@@,@@, ,house_table, ,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_2,garden_tree_8,garden_dirty_1, , ,garden_dirty_3, , , , , , , ,garden_dirty_4, , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,asphalt_01,@@,@@,door_02_close,@@,@@,@@,window_02_close,@@,@@,@@,road_bottom_01,road_bottom_01,road_sewer_bottom_01,road_bottom_01,road_bottom_01,window_02_close, , , ,house_bench,@@,house_stove,house_shink,house_cupboard_01,@@, ,house_bench, ,window_02_close, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, ,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,garden_dirty_4, , , , , , , , ,garden_tree_8, , , , , , , ,asphalt_01, , , , , , , , , , , , , , , ,@@,house_computer, ,house_wardrobe,house_bed,@@, , , ,door_02_open, , , ,@@, , , , , , , , , , , , , , , , , ,garden_stone, , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,garden_stone, , , , , , , , , ,asphalt_01, , , , , , , , , , , , , , , ,@@,@@,door_02_close,@@,window_02_close,@@,@@,window_02_close,@@,@@,door_02_close,@@,window_02_close,@@, , , , , , , ,garden_dirty_1, , , , , , , , , , ,garden_tall_grass,garden_dirty_1,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_16, , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , ,garden_grass_3, ,garden_tree_1, , , , , , , , , ,asphalt_01,dirty_top_right_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_01,dirty_top_left_01, , , , , , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_stone,garden_tree_8,bg_grass,garden_grass_2,garden_stone,garden_tree_8,garden_grass_1, ,garden_stone_powder, , , , ,asphalt_01,dirty_right_01, , , , , , , , , , , , , , , , , , , , , , , , , , ,dirty_left_01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_grass_2,garden_dirty_1,garden_dirty_2,garden_grass_2, ,garden_tall_grass,bg_grass, , , , , , ,asphalt_01,dirty_bottom_right_01,dirty_bottom_01,dirty_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_01,dirty_bottom_left_01, , , , , , , , , , , , , , , , , ,garden_dirty_1, , , , , ,garden_stone, , , , , , , , , , , , ,garden_stone,garden_dirty_1, , , , , , , ,garden_dirty_3, , , , , ,garden_tree_6, , , , ,garden_tree_16, , , , , , , , , , , , 
 , , , , , , , , , , , , , , ,garden_stone_powder,garden_grass_2, ,garden_tree_1,garden_grass_2,garden_tall_grass,garden_tree_1,garden_grass_2,garden_tree_1,garden_dirty_2, , , , , ,asphalt_01, ,garden_dirty_2,dirty_river_vertical_01,garden_dirty_2, , ,garden_dirty_1, , , ,garden_dirty_2,dirty_river_vertical_01,garden_dirty_2, , ,outside_wooden_fence_2,outside_wooden_fence_2,outside_wooden_fence_2,outside_wooden_fence_2,outside_wooden_fence_2,@@,@@,window_02_close,door_02_close,@@,door_02_close,window_02_close,@@,@@, , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_1,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_4, , ,garden_tree_16, , , , , , 
 , , , , , , , , , , , , , , , , , ,garden_stone,garden_grass_3,garden_tree_8,bg_grass,garden_stone, , , , ,garden_tree_1, , , ,garden_tree_2,garden_grass_1,dirty_river_vertical_01,garden_grass_1,garden_tree_2,garden_dirty_1, , ,garden_dirty_1,garden_tree_2,garden_grass_1,dirty_river_vertical_01,garden_grass_1,garden_tree_2, ,outside_wooden_fence_2,factory_industrial_pipe_left,factory_industrial_pipe_middle,factory_industrial_pipe_valve,factory_industrial_pipe_right,window_02_close,house_small_library, , ,@@, , ,house_small_library,@@, , , , , , ,garden_dirty_1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2,garden_grass_3,garden_grass_3,garden_tree_8, , , , , , , , , , , , , , , , , , , , ,garden_tree_16, , , , , , , , , 
 , , , , , , , , , , , , , , , , ,garden_grass_2, ,garden_grass_3,bg_grass,garden_tree_1,garden_grass_3,garden_grass_3,garden_stone_powder, , ,garden_dirty_4, , , ,@@,@@,door_02_close,@@,@@,@@,@@,@@,@@,@@,@@,door_02_close,@@,@@, ,outside_wooden_fence_2,misc_barrel,misc_barrel, ,factory_industrial_part_left_02,@@,house_bed,house_computer,house_wardrobe,@@,house_wardrobe, ,house_bed,@@, , , , , , , , , , , , , , , , , , , , , , ,garden_tree_6, , , , , , , , , , , ,garden_tall_grass,garden_dirty_2,garden_grass_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , ,bg_grass,garden_grass_3,bg_grass,garden_grass_2, , , , ,garden_grass_2,garden_tree_8, , , ,@@,military_radio, ,military_crate,misc_chainwheel_left_right,misc_chainwheel_left_right,@@,house_bench,house_table,house_bench,house_cupboard_01, ,house_fridge,@@, ,outside_wooden_fence_2,misc_barrel, , ,military_crate,@@,@@,@@,@@,@@,@@,@@,@@,@@, , , , , , , , ,garden_dirty_2, , , , , , ,garden_grass_2, , , , , , , , , , , , , , , , ,garden_tall_grass, , ,garden_tall_grass,garden_tree_1, , ,garden_tree_6, , , , , , , , , , , , , , , , , ,garden_tree_16, , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , ,bg_grass, , , , , , ,bg_grass, , , ,@@,house_bench, ,store_sale_02,misc_chainwheel_left_right,misc_chainwheel_left_right,@@, , , , , , ,window_02_close, ,outside_wooden_fence_2, , , ,garden_tree_11,@@,house_bed, ,house_wardrobe,@@,house_wardrobe,house_computer,house_bed,@@, , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, , , , , , ,garden_grass_1,bg_grass,garden_grass_1, , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , ,garden_tree_16, , , , , , , , , , , , , , , , , , , ,garden_tall_grass, , , ,window_02_close, , , ,factory_industrial_pipe_right,factory_industrial_pipe_left,@@,house_shink,house_stove, ,house_bench,house_table,house_bench,@@, ,outside_wooden_fence_2,crate, , ,garden_stone,window_02_close,house_small_library, , ,@@, , ,house_small_library,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_iron, , , , ,bg_grass, , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,garden_tree_16,garden_dirty_4, , ,garden_tree_16, , , , , , , , , ,garden_tree_6, , ,garden_dirty_3, , , , , , , , , , , ,@@,store_sale_02, , ,factory_industrial_pipe_valve,factory_industrial_part_top_02,@@,@@,@@,door_02_close,@@,@@,@@,@@, ,outside_wooden_fence_2,outside_wooden_fence_2,outside_wooden_door_01_close,outside_wooden_fence_2,outside_wooden_fence_2,@@,@@,window_02_close,door_02_close,@@,door_02_close,window_02_close,@@,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_8, , , , , , , , , , , , , , , , ,garden_dirty_4, , , , , , , , ,garden_dirty_3, , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,@@,crate,crate, ,factory_industrial_part_left_02,factory_industrial_pipe_valve,@@, , ,dirty_river_vertical_01,garden_dirty_2, , , , , , ,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_top_01,dirty_river_horizontal_01,dirty_river_top_left_01, ,crate,outside_metal_fence_1, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_1, , , , , , , ,garden_stone_powder, , , , , ,garden_tree_8, , , , , , , , , , ,garden_stone,garden_tree_8,garden_grass_2,garden_stone,garden_dirty_2, , , , , ,garden_tree_16, , , , 
 ,garden_dirty_3, , , , , , , , ,garden_stone, , , , , , ,garden_dirty_3, ,garden_dirty_3, , ,garden_tree_6, , , , , , , , ,@@,house_wardrobe,crate, ,misc_chain_top,misc_hook,@@, , ,dirty_river_vertical_01, ,garden_tree_8, , ,garden_grass_3,garden_tree_8, , , , ,garden_dirty_2,dirty_river_vertical_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1, , ,@@,@@,@@,@@,@@,@@,window_02_close,@@,@@,@@, , ,garden_tree_6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone,garden_dirty_2, ,garden_stone,garden_dirty_1,garden_tall_grass,garden_tree_8, , , , , ,garden_tree_16, , , 
 , , , , , , ,garden_tree_16, , ,garden_dirty_4, , , , , , , , , ,garden_tree_6, , , , , , , , , , ,@@,house_wardrobe, , ,outside_metal_fence_1,misc_sign,@@, ,garden_tree_8,dirty_river_vertical_01, , , , , , , ,garden_dirty_1, , ,misc_barrel,dirty_river_vertical_01,outside_metal_fence_1, ,garden_tree_10, , ,wall_01_broke,outside_metal_fence_1, , ,@@,house_library,@@,house_bath,house_toilet,@@,house_bed,door_02_close,house_toilet,@@, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2,garden_stone,garden_tree_1,bg_grass,garden_stone, , , , , , , , , 
@, , , , , , , , , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , ,@@,house_library,house_library, ,misc_chainwheel_left_right,misc_chainwheel_left_right,@@, ,garden_dirty_2,dirty_river_top_right_01,dirty_top_01,dirty_top_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_vertical_left_01,outside_metal_door_01_close, , , , ,garden_tree_8,outside_metal_fence_1, , ,window_02_close, ,@@,door_02_close,@@,@@,door_02_close,@@,@@,@@, , , , ,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_6, , , , , , , , ,garden_tall_grass,bg_grass,garden_grass_2,garden_tree_1,garden_dirty_2,garden_grass_2,garden_tall_grass,bg_grass, , , , ,garden_dirty_3, , , , 
@, , , , , , , , , , ,garden_tree_6, , , , , , , , , , ,garden_stone, , , , , , , , ,@@,@@,@@,door_02_close,@@,@@,@@,@@,@@,@@,dirty_right_01,dirty_left_01,@@,@@,@@,door_02_close,@@,@@,window_02_close,@@,@@,dirty_river_vertical_01,outside_metal_fence_1, ,garden_grass_3, , , ,outside_metal_fence_1, , ,@@,house_bed, , ,house_wardrobe,@@, ,house_cupboard_01,house_fridge,@@, , , , , , , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , ,garden_tree_8, ,garden_tree_6,garden_dirty_1, , ,garden_grass_1, , , ,garden_dirty_2, ,garden_dirty_1,garden_grass_1,garden_grass_3,bg_grass,garden_grass_1, , , , , , , , , 
@, , , ,garden_tree_16, , , , , , ,garden_dirty_1, , , , , , ,garden_tree_8, , , , , , , , , , , , , ,@@,house_shink, ,@@,house_library,house_cupboard_01,house_shink,house_stove,@@,dirty_right_01,dirty_left_01,@@,house_stove,house_shink, ,lab_cupboard_01,medical_cupboard_01,military_radio,medical_cupboard_01,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_tree_8, ,wall_01_part_right,wall_01_part_left,garden_dirty_1,outside_metal_fence_1, , ,@@,@@,door_02_open,@@,@@,@@, , ,house_shink,@@, , , , , , , , , , , , , , ,garden_grass_2, , , , , , , , , , , , , ,garden_tree_3,garden_dirty_2,garden_tree_8,garden_stone,garden_stone,garden_tree_6,garden_tree_4, ,garden_tree_8, , , , ,garden_grass_1,garden_tall_grass,garden_tree_8,garden_stone,bg_grass,garden_tall_grass, , , , , , , , , 
@, ,garden_tree_16, , , , , , , , , , , , , ,garden_dirty_1,garden_dirty_3, , , , , , , , , , , , , ,factory_industrial_pipe_left,@@,factory_industrial_pipe_right, ,@@,house_computer, ,house_bench, ,@@,dirty_right_01,dirty_left_01,@@, , , , , , , ,window_02_close,dirty_river_vertical_01,outside_metal_fence_1, , ,garden_tree_10, , ,outside_metal_fence_1, , ,@@,house_shink, ,house_cupboard_01,house_cupboard_01,@@,house_wardrobe, ,house_stove,@@, , , , , ,garden_dirty_1, , , , , , ,bg_grass,garden_grass_3,garden_dirty_2,garden_dirty_1,garden_grass_1, , , , , ,garden_stone, , , , , ,garden_grass_3, , ,garden_stone, , ,garden_grass_1, ,garden_grass_1,garden_tree_8, ,garden_dirty_4, ,garden_dirty_1,garden_grass_3,garden_tree_1,garden_dirty_2,garden_dirty_2, , , , , , , , , , 
 , , ,garden_tree_16, , , , , , , , , , , , , , , ,garden_dirty_1, , , , , , , , , , , , ,@@,@@, ,@@,house_bed, ,house_table,house_bench,window_02_close,dirty_right_01,dirty_left_01,window_02_close, , , ,house_computer,house_cupboard_01,house_bed, ,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_grass_3, , , ,wall_01_broke,outside_metal_fence_1, , ,@@,house_stove, , ,house_bench,@@,house_small_library, , ,@@, , ,garden_tree_6, , , , , , , , ,garden_dirty_1, ,garden_dirty_2,garden_dirty_2,garden_grass_2,garden_grass_3, , , ,garden_tree_8, , , , , , , ,garden_tree_3,wall_01_broke, , ,wall_01_part_right,@,wall_01_part_left,garden_tree_8, , , , , , , ,garden_stone, , ,garden_dirty_2,garden_tree_16, , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , , , , , ,@@,house_toilet, ,@@, , , , ,@@,dirty_right_01,dirty_left_01,@@,house_fridge,house_cupboard_01, , , ,house_bench, ,@@,dirty_river_vertical_01,outside_metal_fence_1,wall_01_broke, ,garden_stone,misc_sign,garden_tree_8,outside_metal_fence_1, , ,@@,house_fridge, , ,house_table,@@,@@,door_02_close,window_02_close,@@, , , , , , , , , , , ,garden_tree_1,garden_stone,garden_grass_2,garden_tree_1,garden_dirty_2,garden_tree_1, , , , , , , , , , , , ,garden_grass_3, ,wall_01_part_right,garden_grass_2, ,garden_grass_1,wall_01_part_left,garden_dirty_3,garden_tree_3, , , , ,garden_dirty_2, , , , , , , , , , , ,garden_dirty_2, 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,@@,@@,window_02_close,@@,door_02_close,@@,window_02_close,@@,@@,dirty_right_01,dirty_left_01,@@,window_02_close,@@,@@,door_02_close,@@,window_02_close,@@,@@,dirty_river_vertical_01,outside_metal_fence_1,garden_tree_8, ,garden_grass_3, ,military_crate,outside_metal_fence_1, , ,@@,@@,window_02_close,door_02_close,@@,@@, , , , , , , , , , , , , , ,garden_tall_grass,garden_grass_2,bg_grass,garden_tree_1,garden_grass_3,garden_grass_1,garden_stone,garden_tall_grass, , , , , , , , , , , ,garden_dirty_1,garden_dirty_3,dirty_right_01,dirty_right_01,stair_down_left, ,@,garden_dirty_3, , , , , , , , , , ,garden_tree_16, , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,dirty_river_top_right_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_bottom_01,dirty_bottom_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_top_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_horizontal_01,dirty_river_top_left_01,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1,outside_metal_fence_1, , , , , , , , , , , , , , , , , , , , , , , ,garden_stone,garden_grass_1,garden_stone,garden_grass_1,garden_grass_2,garden_dirty_2,garden_tree_8, , , , , , , , , , , ,garden_stone,garden_dirty_3,wall_01_part_right_top, ,garden_grass_3,garden_grass_2,wall_01_part_left_top,garden_dirty_3,garden_tree_10, , , , , , , , , ,garden_stone, , , , , , , , 
 , , , , , , , , , , , , , , , , , ,garden_dirty_1, , , , ,garden_grass_1,garden_tree_8,garden_dirty_2, ,garden_grass_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tall_grass,garden_tall_grass,garden_grass_1,garden_stone, ,bg_grass,garden_stone, , , , , , , , , , ,garden_dirty_1,garden_grass_1,garden_dirty_3,bg_grass,wall_01_part_right_top,@,wall_01_part_left_top,bg_grass,garden_dirty_3,garden_dirty_2, , , , , , , , , , , ,garden_tree_16, , , , , , 
 , , , , , ,garden_tree_16, , ,garden_tree_16, , , , , , , , , , , , ,garden_tall_grass,garden_tree_8, ,garden_tree_8,garden_grass_3,garden_dirty_2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_stone_powder, , , , , ,garden_dirty_2,garden_tree_1,garden_tall_grass,garden_grass_1,garden_dirty_2, , , , , , , , , , , , ,garden_stone,garden_dirty_3,garden_dirty_3,garden_dirty_3,garden_dirty_3,garden_dirty_3,garden_dirty_3,garden_tree_8, , , , , , , , , ,garden_tree_16, , , ,garden_tree_16, , , , , 
 , , , , , , , , , , , , , , , , , , , , , ,garden_grass_2, ,garden_grass_2,garden_grass_2,garden_tree_8,garden_dirty_1,bg_grass,garden_tree_1,garden_tall_grass,garden_tree_1, , , , , , , , , , , , , , ,garden_grass_2,garden_stone,garden_stone, ,garden_stone, ,garden_dirty_2, , , , ,garden_stone_powder, , , , , , , , , , , ,garden_dirty_3, , , , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , , ,garden_dirty_2, ,garden_tree_8,garden_grass_1, ,garden_tree_8, ,wall_01_broke,garden_tree_10, ,garden_tree_8, , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_1,garden_tall_grass,garden_dirty_1,garden_tree_8,garden_grass_2,garden_dirty_2,bg_grass, ,garden_tree_8, , , , , ,garden_dirty_4, , , , , , , , ,garden_tall_grass, ,garden_grass_2,bg_grass, , ,garden_dirty_1,garden_tree_8, , , , , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , , , , , , ,garden_dirty_3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , , ,garden_dirty_2, , , , , , , ,garden_stone,garden_dirty_2,garden_grass_2,garden_dirty_2,garden_tree_8,garden_dirty_2,garden_tree_1, ,garden_grass_1,garden_dirty_2,garden_dirty_2, , , , , , , , , , , , , , ,garden_dirty_2, ,garden_dirty_2,bg_grass,garden_grass_1,garden_tree_8, ,garden_dirty_1,garden_dirty_1, , , , , , , , , , , , , , , , , , ,garden_stone, , , , , ,garden_stone_powder, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , ,garden_tree_16, , , , , , , , , , ,garden_tall_grass, ,garden_tall_grass,garden_grass_1,garden_tree_1,garden_tree_8,garden_tree_8,garden_grass_1,garden_tall_grass,garden_stone, , , , , , , , , , , , , , , , , ,garden_dirty_1, ,garden_tree_1,garden_stone,garden_tall_grass,garden_tree_1,bg_grass,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_dirty_1, , , , ,garden_dirty_3, , , , ,garden_tree_8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , ,garden_tree_16,garden_tree_16, , , , , , , , , , , , ,garden_tree_8,bg_grass,garden_grass_2,garden_grass_3,garden_tall_grass,garden_tree_1,garden_tree_8,garden_tree_8,garden_grass_3, , , , , , , , , , , , , , , , , , ,garden_grass_3,garden_tall_grass,garden_tree_1,bg_grass,garden_grass_3,garden_tree_8,garden_stone, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,garden_tree_8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , ,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@, , , , , ,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@,@, , , , , , , , 
